code,category,name,uri1,uri2,uri3,uri4,uri5,eiri1,eiri2,eiri3,eiri4,eiri5,kei1,kei2,kei3,kei4,kei5,uri2_1,uri2_2,uri2_3,uri2_4,uri2_5,eiri2_1,eiri2_2,eiri2_3,eiri2_4,eiri2_5,kei2_1,kei2_2,kei2_3,kei2_4,kei2_5,dividend
3050,専門店・ドラッグストア,ＤＣＭホールディングス,"445,758","437,371","471,192","444,750","476,821","21,013","20,832","30,254","30,649","30,068","19,905","20,107","29,550","30,317","29,555","227,867","253,019","235,039","238,832","247,096","12,678","22,300","19,769","18,969","17,818","12,455","22,237","19,762","19,165","17,409",20.0
3053,飲食店,ペッパーフードサービス,"63,509","67,513","31,085","18,950","14,775","3,863",－71,"－4,025","－1,412","－1,555","3,876",－34,"－3,904","1,274",－503,"35,122","18,462","9,384","7,207","7,279",403,"－2,520",－827,－798,－375,352,"－2,448",－184,224,－383,15.0
3054,建材・電気機械・金属卸,ハイパー,"22,147","25,139","21,351","20,536","10,599",344,544,272,48,－45,348,543,272,36,－41,"12,848","11,292","10,706","5,579","6,011",281,243,111,66,32,282,237,102,69,32,3.5
3064,インターネットサイト運営,ＭｏｎｏｔａＲＯ,"109,553","131,463","157,337","189,731","225,970","13,790","15,839","19,607","24,129","26,213","13,788","15,887","19,671","24,302","26,398","62,970","75,281","91,868","109,863","124,400","7,597","9,318","11,898","13,136","15,377","7,607","9,342","11,973","13,319","15,529",8.0
3067,飲食店,東京一番フーズ,"4,619","3,975","4,518","6,062","7,257",177,－521,"－1,108",－367,139,189,－447,121,274,181,"2,822","2,520","2,818","3,355","4,039",428,118,－257,－14,249,433,121,－125,346,264,5.0
3073,飲食店,ＤＤグループ,"50,973","57,369","23,483","19,353","32,235","2,115","2,846","－9,703","－7,332",467,"2,232","2,916","－9,034",－97,838,"29,196","11,160","7,923","14,914","18,218","1,769","－6,831","－4,608",－505,"1,671","1,792","－6,825",310,－89,"1,575",4.5
3076,情報機器・通信機器,あいホールディングス,"51,031","43,179","46,219","47,059","46,396","8,410","7,596","9,447","9,850","9,434","8,639","7,935","9,879","10,848","10,519","28,202","22,734","23,294","22,958","23,318","4,377","4,512","4,673","5,012","4,871","4,542","4,609","4,700","5,313","5,110",45.0
3079,医薬品・医療品卸,ディーブイエックス,"40,380","44,653","41,007","45,496","47,483","1,237","1,115",847,"1,252","1,340","1,331","1,123",850,"1,258","1,352","22,121","19,310","22,032","23,618","22,632",446,245,522,598,323,453,244,524,614,330,30.0
3082,飲食店,きちりホールディングス,"9,914","8,048","5,615","6,920","10,941",406,－368,"－1,371","－1,123",－83,376,－366,－560,355,－274,"5,021","5,206","3,605","3,195","5,068",221,141,－513,－621,－145,221,139,－450,781,－205,2.5
3086,総合小売・食料品小売,Ｊ・フロントリテイリング,"459,840","480,621","319,079","331,484","359,679","40,891","40,286","－24,265","9,380","19,059","42,126","37,161","－28,672","6,190","16,873","225,664","147,471","157,333","169,129","191,634","25,175","－20,637","－1,388","13,237","19,684","23,960","－22,760","－2,871","12,223","18,804",16.0
3087,飲食店,ドトール・日レスホールディングス,"129,216","131,193","96,141","109,363","126,864","10,143","10,289","－4,319","－1,783","2,969","10,271","10,287","－4,177","－1,478","3,466","66,908","44,278","53,739","62,135","70,961","6,247","－3,227",－774,"1,474","4,061","6,150","－3,204",－668,"1,869","4,283",20.0
3088,専門店・ドラッグストア,マツキヨココカラ＆カンパニー,"575,991","590,593","544,737","729,969","951,247","36,028","37,563","31,582","41,091","62,276","38,978","39,985","34,140","44,565","66,721","300,415","267,637","277,003","465,075","507,766","18,424","14,235","15,607","28,322","37,554","19,637","15,280","16,574","30,635","40,068",50.0
3091,飲食店,ブロンコビリー,"22,432","22,324","17,272","15,773","19,508","2,597","2,395",162,－48,746,"2,669","2,458",250,"1,549","1,020","11,145","7,723","7,068","9,276","11,382","1,168",－487,－343,348,569,"1,202",－449,591,592,597,10.0
3092,インターネットサイト運営,ＺＯＺＯ,"118,405","125,517","147,402","166,199","183,423","25,654","27,888","44,144","49,656","56,421","25,717","27,644","44,386","49,655","56,716","57,242","66,492","76,212","83,767","90,217","13,254","19,905","23,791","27,210","28,931","13,052","19,957","23,759","27,433","29,104",28.0
3093,専門店・ドラッグストア,トレジャー・ファクトリー,"17,737","19,123","18,735","23,313","28,212",905,939,106,995,"2,565",949,993,174,"1,054","2,622","9,066","8,377","10,736","12,825","15,862",379,－263,155,"1,002","1,448",421,－222,181,"1,032","1,468",12.0
3097,飲食店,物語コーポレーション,"58,924","57,960","64,018","73,277","92,274","3,933","3,033","2,555","2,873","7,202","4,686","3,028","4,265","6,167","7,179","28,558","31,507","34,472","35,543","44,178","1,854","1,813","3,178","1,509","3,483","2,259","1,800","3,603","3,890","3,408",15.0
3099,総合小売・食料品小売,三越伊勢丹ホールディングス,"1,196,803","1,119,191","816,009","418,338","487,407","29,229","15,679","－20,976","5,940","29,606","31,995","19,771","－17,171","9,520","30,017","577,288","335,701","187,932","222,874","248,518","13,886","－17,812","－7,758","8,946","20,190","15,057","－17,092","－7,114","9,542","22,907",8.0
3101,紡績・繊維,東洋紡,"336,698","339,607","337,406","375,720","399,921","21,727","22,794","26,657","28,430","10,063","17,788","18,035","20,706","23,092","6,590","164,909","157,507","183,864","201,123","199,419","11,114","10,420","17,112","7,885","2,361","8,961","5,862","13,305","6,760","1,038",40.0
3103,紡績・繊維,ユニチカ,"129,098","119,537","110,375","114,713","117,942","8,144","5,467","6,018","6,005","1,327","7,093","3,153","5,381","6,399","1,069","60,486","54,828","55,514","59,105","58,029","2,866","2,798","3,392","1,514","－1,792","2,148","1,610","2,922","3,887",88,20.0
3104,紡績・繊維,富士紡ホールディングス,"37,097","38,701","36,932","35,916","37,669","3,779","4,079","5,285","5,877","4,872","3,983","4,329","5,450","6,045","5,041","19,666","17,814","17,609","19,609","17,098","2,146","2,883","3,145","3,343",917,"2,247","2,960","3,230","3,406","1,262",55.0
3105,情報機器・通信機器,日清紡ホールディングス,"416,221","509,660","457,051","510,643","516,085","－2,505","6,482","1,248","21,788","15,435","1,566","11,703","3,466","25,358","20,397","256,807","231,590","264,128","256,865","269,367",929,"3,064","19,416","12,962","12,000","3,718","3,285","22,564","17,682","15,771",18.0
3106,紡績・繊維,クラボウ,"157,080","142,926","122,184","132,215","153,522","5,640","4,541","3,206","7,528","8,676","6,190","5,485","4,242","8,783","10,024","70,892","56,173","60,026","72,043","72,653","1,660",563,"3,055","3,405","3,877","2,459","1,009","3,661","4,647","4,525",35.0
3107,建材・電気機械・金属卸,ダイワボウホールディングス,"785,554","944,053","1,043,534","763,838","903,918","22,709","32,841","35,028","24,059","27,944","22,840","33,195","35,781","24,554","28,608","472,021","424,503","350,668","409,246","445,917","15,818","10,853","9,806","10,963","12,792","15,851","11,052","9,883","11,212","12,933",32.0
3109,紡績・繊維,シキボウ,"40,804","38,037","33,519","35,670","37,893","2,406","1,958","1,196","1,356","1,217","2,112","1,573",936,"1,038","1,125","18,958","15,851","17,122","18,500","19,351",943,362,658,580,561,732,149,458,586,551,50.0
3110,紡績・繊維,日東紡,"82,292","85,722","78,727","84,051","87,529","8,198","8,160","5,964","7,268","4,880","8,934","8,202","6,274","8,065","6,067","42,762","38,280","41,086","47,037","42,734","3,394","2,904","3,932","4,597","3,118","3,391","2,818","3,902","6,205","4,187",22.5
3116,自動車部品,トヨタ紡織,"1,417,376","1,372,616","1,272,140","1,421,451","1,604,036","61,257","47,785","57,103","60,290","47,672","61,489","48,074","57,345","64,529","52,291","714,791","545,425","652,080","761,803","964,058","26,508","3,614","24,263","12,869","49,598","27,109","3,163","25,788","19,739","55,048",35.0
3132,建材・電気機械・金属卸,マクニカホールディングス,"524,235","521,193","553,962","761,823","1,029,263","15,324","14,447","18,769","36,707","61,646","13,101","11,072","16,399","35,487","56,832","254,421","257,163","362,343","492,562","546,961","6,723","7,597","15,437","26,801","38,000","4,904","7,518","15,343","23,707","36,667",75.0
3134,インターネットサイト運営,Ｈａｍｅｅ,"10,302","11,325","12,363","13,413","14,038","1,163","1,744","2,179","2,202","1,271","1,179","1,756","2,148","2,329","1,399","5,413","5,621","5,948","6,633","7,631",842,992,"1,134",574,633,877,968,"1,202",757,700,22.5
3135,インターネットサイト運営,マーケットエンタープライズ,"8,472","10,904","10,875","11,986","15,257",452,655,54,－319,94,455,664,32,－328,278,"3,832","5,179","5,628","5,492","7,386",150,309,206,－204,－43,149,308,195,－221,－73,
3139,食品卸,ラクト・ジャパン,"115,440","116,794","110,837","110,883","147,423","3,009","3,144","2,958","2,787","2,971","2,612","2,746","2,780","2,681","3,134","57,712","57,912","52,648","69,788","80,450","1,607","1,581","1,530","1,867","1,705","1,252","1,433","1,412","1,665","1,344",24.0
3141,専門店・ドラッグストア,ウエルシアホールディングス,"779,148","868,280","949,652","1,025,947","1,144,278","29,045","37,801","42,974","43,018","45,635","31,500","40,348","45,800","47,590","52,149","427,456","476,656","508,295","562,752","611,017","18,388","26,481","22,735","23,988","24,735","19,639","27,886","25,145","27,974","26,797",17.0
3148,専門店・ドラッグストア,クリエイトＳＤホールディングス,"286,299","319,588","338,476","350,744","380,963","14,241","17,793","18,629","18,176","18,912","14,623","18,210","19,061","18,665","19,428","140,728","153,305","168,671","173,823","187,392","6,680","7,041","9,683","8,843","9,235","6,873","7,219","9,907","9,088","9,451",27.0
3150,電力・ガス,グリムス,"12,137","15,489","19,311","23,252","31,392","1,400","2,106","1,650","2,450","3,600","1,448","2,168","1,745","2,514","3,687","7,507","8,319","10,402","15,927","15,944","1,007","1,613","1,918","1,199","3,197","1,040","1,644","1,948","1,215","3,231",5.0
3151,医薬品・医療品卸,バイタルケーエスケー・ホールディングス,"559,712","562,505","537,030","577,249","579,772","2,821","3,556","－2,260","2,945","2,470","6,909","6,404",693,"5,834","5,960","285,519","266,670","285,229","290,166","294,213","1,436","－1,111",934,"1,521","2,868","3,018",436,"2,355","2,423","3,478",19.0
3153,建材・電気機械・金属卸,八洲電機,"69,828","70,190","59,194","60,038","60,270","2,347","2,509","2,172","2,123","2,794","2,523","2,658","2,314","2,251","2,929","29,923","24,107","24,507","20,797","25,891",122,－19,－48,－571,923,188,45,23,－519,978,25.0
3154,医薬品・医療品卸,メディアスホールディングス,"197,691","210,388","213,329","226,606","239,054",875,"1,100","2,656","2,267","1,880","1,435","1,598","3,176","2,757","2,423","95,717","105,113","102,043","112,291","118,304",171,765,"1,146","1,675","1,097",432,"1,042","1,390","1,928","1,342",22.0
3156,建材・電気機械・金属卸,レスターホールディングス,"205,771","379,548","323,815","399,590","487,129","4,508","6,637","6,238","7,588","14,423","4,198","9,025","5,689","6,711","12,043","202,984","147,320","192,616","239,795","245,264","3,541","3,012","3,417","8,445","7,098","5,690","2,757","3,240","8,474","3,955",55.0
3157,建材・電気機械・金属卸,ジオリーブグループ,"159,814","162,398","148,649","172,627","182,768","1,262","1,541","1,224","2,901","3,462","1,896","2,084","2,036","3,788","4,354","80,957","70,253","81,226","90,210","83,295",718,200,"1,292","2,081",998,994,592,"1,732","2,536","1,446",6.0
3159,専門店・ドラッグストア,丸善ＣＨＩホールディングス,"177,174","176,258","171,621","174,355","162,799","3,235","3,454","3,882","4,084","3,129","3,116","3,299","3,710","3,853","3,061","90,915","85,221","91,585","83,935","84,942","2,017","1,742","2,781","1,651","2,113","1,953","1,653","2,622","1,595","2,136",2.0
3160,食品卸,大光,"62,911","60,659","54,133","55,692","64,825",649,400,239,137,762,704,473,395,232,820,"31,592","27,783","26,184","30,825","33,690",121,48,－205,164,574,148,141,－134,191,605,5.5
3166,建材・電気機械・金属卸,ＯＣＨＩホールディングス,"104,671","104,219","101,842","111,875","115,613","1,913","2,036","1,943","3,064","2,946","2,130","2,264","2,198","3,547","3,531","52,232","47,774","51,042","56,307","56,645","1,051",564,"1,160","1,493","1,240","1,180",702,"1,380","1,792","1,532",27.0
3167,電力・ガス,ＴＯＫＡＩホールディングス,"191,600","195,952","196,726","210,691","230,190","13,057","14,224","15,226","15,794","14,919","13,259","14,479","15,312","15,907","13,289","93,015","89,836","96,060","104,110","105,226","5,500","5,452","5,223","4,253","4,254","5,608","5,499","5,284","2,432","4,355",16.0
3168,製鉄・金属製品,黒谷,"50,670","42,752","62,058","89,102","84,594",－244,646,"3,197",862,532,－289,561,"2,096",936,227,"25,834","20,642","26,968","40,297","41,506",－247,372,"1,440",819,114,－261,368,661,639,－74,10.0
3169,専門店・ドラッグストア,ミサワ,"10,186","11,174","10,924","11,626","12,198",402,816,825,"1,005",534,359,833,884,"1,014",527,"5,570","5,287","5,796","6,158","6,002",514,424,582,354,2,506,469,587,339,－3,10.0
3172,通信販売,ティーライフ,"9,286","10,577","11,719","12,737","13,457",340,496,901,808,822,355,525,924,800,844,"4,505","5,079","5,612","6,421","6,851",181,257,459,496,402,185,284,468,499,405,26.0
3173,建材・電気機械・金属卸,Ｃｏｍｉｎｉｘ,"25,511","23,318","20,994","26,929","28,853","1,131",682,72,663,948,"1,104",634,121,781,"1,054","11,891","9,515","13,207","14,173","13,943",354,－117,337,436,249,338,－111,407,590,329,15.0
3175,飲食店,エー・ピーホールディングス,"24,577","23,072","8,941","7,997","17,175",－298,45,"－3,611","－3,769","－1,734",－91,11,"－2,357","1,598","－1,103","11,876","3,922","2,718","7,592","9,947",－83,"－1,898","－1,656","－1,230",－450,－197,"－1,555","1,496",－641,－394,
3176,繊維・化学・製紙卸,三洋貿易,"83,230","76,087","89,788","111,250","122,596","5,871","4,791","5,506","5,319","6,740","6,075","5,271","6,190","6,299","7,149","43,298","40,977","45,525","50,539","61,918","3,451","2,947","3,634","2,945","3,790","3,628","3,184","4,018","3,666","3,751",21.0
3178,飲食店,チムニー,"45,685","41,107","13,229","10,108","20,155","2,457",283,"－6,100","－4,582","－1,667","2,505",36,"－4,553","3,252","－1,635","21,355","6,125","2,925","8,803","12,345",543,"－3,761","－2,491","－1,489",418,590,"－2,716","3,299","－1,472",493,10.0
3179,インターネットサイト運営,シュッピン,"34,608","34,658","33,960","43,453","45,618","1,444","1,754","1,613","3,140","2,463","1,433","1,735","1,623","3,187","2,439","17,852","14,396","18,972","21,885","23,381","1,124",531,"1,315","1,628","1,625","1,118",548,"1,351","1,645","1,632",30.0
3180,医薬品・医療品卸,ビューティガレージ,"13,852","15,730","19,597","23,401","26,429",628,730,"1,001","1,202","1,357",646,747,"1,080","1,215","1,354","7,711","8,372","11,475","12,644","14,341",314,353,585,509,766,316,362,583,511,780,12.0
3182,通信販売,オイシックス・ラ・大地,"64,026","71,040","100,061","113,476","115,176","2,312","2,467","7,465","4,171","3,346","2,301","1,825","7,037","4,153","2,810","32,552","47,566","56,167","55,450","57,438",900,"3,976","3,347","1,672","2,070",743,"3,681","3,272","1,406","2,339",
